Name,CC4h_1,CC4h_2,CC4h_3,GC4h_1,GC4h_2,GC4h_3
Platr12,0,0,0,0,0,0
1700039I01Rik,0,0,0,0,0,0
Gm11608,0,0,0,0,0,0
Gm24513,0,0,0,0,0,1
Zdbf2,914,1069,568,844,1279,1018
Gm23448,0,0,0,0,0,0
Adam23,2703,2041,1514,906,755,969
Gm22281,0,0,0,0,0,0
Gm39653,0,0,0,0,0,0
Dytn,1,1,0,3,3,3
Mdh1b,0,1,0,0,0,0
Fastkd2,1019,868,949,852,1030,1089
4933402D24Rik,50,28,8,17,33,31
Gm13749,0,0,0,0,0,6
Klf7,1209,1207,1191,660,1145,785
Gm26649,0,0,0,0,0,0
Mir6899,0,0,0,0,0,0
Gm13748,0,0,0,0,0,0
Gm28981,8,16,20,9,8,3
Gm25748,0,0,0,0,0,0
Creb1,2742,1963,1334,2452,2529,2468
Mettl21a,303,160,140,151,191,230
Gm28982,3,2,12,11,14,14
Gm29152,4,29,2,5,4,0
2810408I11Rik,141,125,243,60,30,68
Ccnyl1,3238,2543,3708,1573,1908,1773
Fzd5,1445,1046,627,1093,1453,1159
Gm38058,0,0,1,4,4,4
Plekhm3,813,519,818,525,622,561
Gm24788,0,0,0,0,0,0
Akr1cl,12304,9034,7248,25095,19766,28311
Cryge,0,4,8,2,0,4
Crygd,0,0,0,0,0,2
Crygc,0,0,0,0,0,0
Crygb,0,0,0,0,2,1
Cryga,0,0,0,0,0,0
Gm28845,3,0,16,2,0,0
D630023F18Rik,17,16,77,13,14,6
Idh1,6387,3743,3132,7435,6936,7936
Pikfyve,2665,2033,1746,2802,2481,2756
Pth2r,10,7,19,7,2,11
Crygf,0,0,0,0,0,0
Map2,200,99,278,326,316,403
Gm24729,0,0,0,0,0,0
Gm10558,0,1,6,0,0,0
Gm25411,0,0,0,0,0,0
Unc80,45,18,202,17,11,13
Gm37181,0,0,0,0,0,0
Rpe,1291,927,1711,717,680,754
Kansl1l,1042,804,744,1929,1742,1960
Gm37570,6,14,0,43,28,17
Gm38387,12,19,6,18,20,29
Gm38162,14,10,22,20,23,22
6820402A03Rik,9,4,4,14,22,24
Gm37285,14,37,16,39,29,28
Gm37755,24,7,4,32,28,29
Gm38218,4,4,1,6,4,5
Acadl,2434,2331,1473,2145,2562,2437
Gm27934,0,0,0,0,0,0
Gm25832,0,0,0,0,0,0
Myl1,8,4,2,6,7,2
Lancl1,1290,794,2133,607,669,783
Cps1,8,23,51,2,11,2
Gm15668,54,24,133,2,6,5
Gm26342,0,0,0,0,0,0
Gm22548,0,0,0,0,0,0
Gm15669,1,0,1,0,0,0
Gm37957,0,0,0,0,0,0
Gm23189,0,0,0,0,0,0
Gm15671,16,4,18,0,0,2
Erbb4,72,54,119,42,29,52
Gm37100,0,0,0,1,0,0
Gm25542,0,0,0,0,0,0
Gm19335,0,0,0,0,0,2
Gm37735,0,0,0,0,0,0
Gm37769,2,0,1,0,0,0
Gm37061,0,0,0,0,0,0
Gm16076,0,0,0,0,0,0
Gm28497,0,0,0,0,0,0
Gm29113,0,0,0,0,0,0
Gm29114,0,0,2,4,1,10
Ikzf2,42,83,69,95,100,135
Gm29112,0,0,0,0,2,0
Gm28112,0,0,1,0,0,0
Gm37930,0,0,0,0,0,0
Spag16,295,155,871,29,34,52
Gm22665,0,0,0,0,0,0
Gm23879,0,0,0,0,0,0
Gm38272,0,0,0,0,0,1
Gm37456,0,0,0,0,0,0
Gm23422,0,0,0,0,0,0
Vwc2l,62,45,196,24,31,33
Bard1,981,894,696,746,560,746
Abca12,89,57,204,10,11,12
Atic,3233,2455,2244,1863,1809,2051
Fn1,4056,3347,2087,8882,9738,11118
Apol7d,0,5,2,8,8,14
Gm37217,0,1,0,0,1,0
Gm8883,0,2,0,0,0,2
Gm28818,2,1,9,0,0,0
4933417E11Rik,143,60,286,2,5,6
4930556G22Rik,31,6,39,4,2,0
Gm4319,28,22,66,9,6,20
Mreg,967,926,731,891,903,1062
Gm25360,2,0,0,0,2,2
D230017M19Rik,140,74,157,161,75,135
Gm23472,0,0,0,0,0,0
Gm24497,0,0,0,0,0,0
Gm25939,0,3,0,2,2,0
Pecr,1604,751,3994,151,161,201
Tmem169,324,154,1062,30,29,56
Xrcc5,1373,853,1957,680,609,694
4-Mar,67,30,92,8,15,7
Smarcal1,1790,1166,2833,1085,1002,1160
Gm39662,0,0,0,0,0,2
Ankar,1,2,5,3,4,0
Rpl37a,14850,12793,9229,5672,6889,6446
Igfbp2,1453,1052,761,1033,1129,1319
Igfbp5,624,678,279,6171,4946,8469
1700027A15Rik,0,0,0,0,7,4
Tnp1,0,0,0,0,0,0
Gm38106,0,0,2,0,0,0
Gm29185,0,2,11,0,2,4
Pinc,1,0,0,2,0,0
Gm27315,0,0,0,0,0,0
D530049I02Rik,0,2,0,0,3,1
C530043A13Rik,0,1,0,0,0,2
Gm29186,0,0,0,0,0,0
6030407O03Rik,40,54,26,46,25,44
Gm29183,12,0,11,1,0,0
Gm25329,0,0,0,0,0,0
Mir6351,0,0,0,0,0,0
Tns1,12736,13868,7796,6478,9858,7312
Rufy4,723,644,523,238,238,237
Cxcr2,0,0,0,6,12,16
Cxcr1,0,0,0,0,0,0
Mir1928,0,0,0,0,0,0
Gm25524,0,0,0,0,0,0
Arpc2,11142,9022,7254,6175,7955,7304
Gpbar1,0,0,2,2,0,1
Aamp,7541,5953,4475,5100,6527,6183
Gm28364,0,0,0,0,0,0
Pnkd,939,639,653,706,518,789
Gm37503,1,2,2,0,2,0
Tmbim1,2889,2105,3392,2168,1939,2172
Gm29358,0,0,0,0,0,0
Gm37931,1,2,0,2,4,4
Catip,0,0,4,2,8,6
Slc11a1,36,4,13,28,56,52
Ctdsp1,4041,2698,2477,2759,3067,3180
Mir26b,0,0,0,0,0,0
Vil1,1097,468,2668,65,72,96
Usp37,2123,1574,2362,1682,1604,1851
Gm37733,0,3,2,2,5,1
Cnot9,2897,1962,2524,1687,1808,1775
Plcd4,31,39,20,47,30,20
Zfp142,2593,1753,2041,1546,1790,1641
Gm25035,0,0,0,0,0,0
Bcs1l,329,224,289,220,177,279
Rnf25,2394,1472,2351,1900,1911,2107
Stk36,2269,1160,7170,254,345,338
Ttll4,5054,3695,4635,4015,3948,4690
Cyp27a1,89,35,67,136,93,145
Prkag3,0,0,1,0,1,2
Gm27507,0,0,0,0,0,0
Wnt6,19,10,15,92,70,128
Gm29539,0,0,0,0,0,0
Wnt10a,12,6,6,2,4,11
Gm16582,4,7,9,1,0,6
Cdk5r2,90,61,248,0,13,10
Fev,0,0,0,0,0,0
Cryba2,0,0,0,0,0,1
Mir375,0,0,0,0,0,0
Cfap65,3,0,1,4,0,2
Gm15841,0,0,0,0,0,0
Ihh,3277,4698,2050,1729,2293,2095
Gm37744,0,0,0,0,0,2
Nhej1,1150,530,3331,149,178,222
Slc23a3,60,22,132,64,54,65
Cnppd1,2798,1393,5105,1209,1013,1404
Retreg2,2839,2050,1604,2373,2233,2640
Zfand2b,752,368,829,303,249,311
Abcb6,278,130,174,156,97,166
Gm29253,2,0,0,1,0,2
Atg9a,985,548,883,583,547,654
Ankzf1,1122,678,869,914,687,781
Glb1l,398,315,162,461,416,514
Gm27943,0,0,0,0,0,0
Stk16,2705,2148,1623,1704,1945,2066
Tuba4a,2087,1297,3655,227,322,317
A630095N17Rik,0,0,0,0,0,2
Dnajb2,1772,1516,1462,965,1193,1193
Ptprn,11446,9379,7069,4959,6849,5397
Gm28294,0,1,5,0,1,4
Resp18,7,4,4,0,0,0
Gm28902,0,0,0,0,0,0
Dnpep,2799,1733,1448,1918,1902,2089
Des,8,3,11,86,89,172
Gm15179,0,0,0,1,0,0
Speg,387,244,161,388,318,368
Gm15178,0,0,0,0,0,0
Gmppa,1508,1126,1027,1065,997,1175
Asic4,33,6,4,33,24,22
Gm37264,2,16,8,5,2,2
Chpf,6757,5736,4174,3388,4216,4196
Obsl1,30789,26668,16446,39407,50396,43983
Tmem198,339,321,248,507,615,470
Inha,200150,165110,109170,233913,305531,273504
Stk11ip,1174,949,782,1501,1171,1675
Slc4a3,868,805,597,1779,1304,2085
Gm29065,0,5,0,2,0,2
Gm29069,8,6,14,2,6,4
Gm17751,250,133,877,23,32,26
Mir6343,0,0,0,0,0,0
Gm816,2,5,10,0,15,6
Gm38265,1,0,0,0,0,0
Gm25974,0,0,0,0,0,0
Epha4,5325,4701,3788,4965,8494,5726
Mir6352,0,0,0,0,0,0
Gm28386,0,6,4,2,10,14
Gm26263,0,0,0,0,0,0
Gm28387,37,20,80,3,0,7
Pax3,24,13,34,13,11,9
Sgpp2,2357,1778,1399,784,808,798
Gm28410,502,464,356,341,352,385
Gm37884,0,0,6,0,0,0
Farsb,2851,2333,3068,1185,1271,1499
4833412K13Rik,12,4,4,12,4,12
BC035947,0,0,0,0,1,1
Mogat1,0,1,0,0,1,0
5730419F03Rik,8,1,11,0,0,4
Gm29611,1,0,4,0,0,0
Acsl3,2935,2156,4090,2941,2922,3023
Utp14b,766,477,394,921,1051,904
Gm29536,28,21,15,41,40,41
Kcne4,8,0,0,65,86,92
Gm29187,0,0,0,0,0,0
Scg2,64,64,64,196,175,279
Gm24160,0,0,0,0,0,0
Ap1s3,25,24,8,35,33,29
Gm37886,0,0,0,1,0,0
Wdfy1,2232,1501,1327,3809,3792,4649
Gm10555,0,0,0,0,0,4
Mrpl44,1058,769,705,560,619,684
Serpine2,110964,92342,68718,87599,103613,105628
Gm23934,0,0,0,0,0,0
Gm38339,0,0,6,0,0,0
9830004L10Rik,89,38,284,8,8,13
Fam124b,33,13,85,0,4,0
2310015K22Rik,27,6,78,2,0,4
Gm37932,0,0,0,0,0,0
Cul3,5096,4900,3874,3808,4918,4231
Gm37902,28,10,14,45,48,55
Gm37262,2,0,0,4,0,0
Gm29125,4,0,0,2,0,0
1700016L21Rik,2,5,4,0,1,0
Gm45261,0,0,0,0,0,0
Dock10,191,116,202,621,629,776
Gm37645,0,0,0,0,0,0
Gm38062,0,0,0,0,0,0
A630081D01Rik,0,0,0,4,2,10
Nyap2,53,45,135,27,25,30
Gm37210,0,0,0,4,0,0
Gm37114,0,0,1,0,1,0
Mir6344,0,0,0,0,0,0
Irs1,1204,1295,621,1707,1695,1637
Gm9747,0,0,0,0,0,0
Rhbdd1,1175,956,1096,792,829,832
Gm19552,4,8,10,4,3,7
Gm28940,16,2,78,4,2,4
Gm22112,0,0,0,0,0,0
Col4a4,80,57,24,465,487,550
Col4a3,57,43,167,135,152,215
n-R5s213,0,0,0,0,0,0
C430014B12Rik,17,8,28,16,4,4
Mff,3373,2445,4779,1964,2113,2194
Gm28941,16,6,7,16,13,16
Tm4sf20,25,0,12,46,24,22
Gm47791,0,6,1,2,0,0
Gm36999,0,0,0,0,0,0
Gm28942,0,0,0,1,0,1
Gm22396,0,0,0,0,0,0
Agfg1,5553,5150,3774,3891,4885,4122
A030005L19Rik,8,0,6,12,2,4
A030014E15Rik,0,0,0,0,0,1
Gm6217,0,0,0,0,0,0
A030003K21Rik,0,0,0,0,0,0
Gm7544,0,0,0,0,0,0
Gm47955,0,0,0,0,0,0
Gm47959,0,0,0,1,0,0
Slc19a3,15,12,16,57,32,56
Krtap28-10,0,0,0,0,2,0
Gm47969,0,0,0,0,0,1
A030005K14Rik,0,0,0,0,0,0
Krtap28-13,0,0,0,1,1,0
Ccl20,0,0,0,0,0,0
Daw1,45,24,98,19,24,21
n-R5s214,0,0,0,0,0,0
Sphkap,7,3,3,11,11,11
Gm37517,0,0,0,0,0,0
Gm37989,0,0,0,0,0,1
4933436I20Rik,9,2,23,6,9,3
Gm25754,0,0,0,0,0,0
Gm24555,0,0,0,0,0,0
Pid1,316,155,644,147,147,192
Gm37058,0,1,0,0,1,0
Mir6353,0,0,0,0,0,0
Dner,154,154,223,473,622,734
Gm37959,0,0,0,0,2,0
Gm37925,0,0,0,0,0,0
Mir5126,0,0,0,0,0,0
Trip12,19754,13784,28140,12701,15043,14261
Gm38374,1,0,0,1,1,2
Gm37738,15,1,3,5,3,14
Fbxo36,166,144,241,173,110,167
Slc16a14,5,1,6,11,5,8
C130026I21Rik,470,235,1062,78,112,96
Gm27907,0,0,0,0,0,0
A530032D15Rik,18,19,81,1,3,5
Gm10553,12,0,36,0,0,0
A530040E14Rik,1441,453,3573,71,101,160
Gm16028,4,0,0,2,0,0
Gm16025,2,1,20,1,0,5
Gm16092,4,1,3,4,1,3
G530012D18Rik,8,3,0,2,4,4
Sp110,2092,803,5874,94,184,182
Gm16094,0,0,0,0,0,0
Sp140,45,30,92,26,21,26
Gm10552,0,2,2,0,0,0
Gm17017,0,0,0,2,0,4
Sp100,45,5,33,37,35,35
n-R5s215,0,0,0,0,0,0
A630001G21Rik,0,0,6,13,4,14
Mir8096,0,0,0,0,0,0
Gm25472,0,0,0,0,0,0
9930111H07Rik,1,0,0,0,0,0
Gm22906,0,1,0,2,0,0
Cab39,5072,4527,3490,3901,5295,4562
Itm2c,5787,4171,2937,4837,5555,5701
4933407L21Rik,0,0,0,0,0,0
Gm28884,0,0,0,0,0,1
Gpr55,8,4,6,0,6,10
Gm28100,1,2,0,0,1,0
Spata3,0,0,0,0,1,0
2810459M11Rik,6,7,2,8,4,0
Psmd1,11067,9415,7557,5287,6880,6152
Gm22786,0,0,0,0,0,0
Htr2b,6,12,9,4,8,8
Gm37914,6,2,0,10,9,12
Gm21972,872,733,578,277,337,376
Armc9,1169,728,855,696,512,759
Gm16341,8,6,13,12,0,9
B3gnt7,117,36,203,51,44,54
Gm28626,0,0,0,1,0,0
Ncl,38998,34123,28636,14428,16746,16202
Snora75,0,0,0,0,0,0
Mir3535,0,0,0,0,0,1
Gm24148,0,0,0,0,0,0
Snord82,0,0,0,0,0,0
C130036L24Rik,70,34,143,23,22,24
Nmur1,6,0,12,0,4,0
Tex44,0,0,0,0,0,4
Ptma,84409,75686,48148,31158,39922,34612
Pde6d,1703,725,2393,443,414,487
Gm37152,10,0,2,0,0,0
Cops7b,1531,1114,1106,928,1012,1095
Gm22955,0,0,0,0,0,0
Gm37022,0,1,1,1,1,1
Nppc,403,308,181,367,409,294
Dis3l2,858,607,635,449,559,535
Gm29055,1,2,0,2,2,4
Gm37485,1,0,2,0,0,0
Gm38142,0,0,0,0,0,0
Gm38010,0,0,0,0,0,2
Gm37541,4,0,0,2,3,0
Gm38021,26,17,22,10,12,15
Gm37967,4,0,14,2,2,4
Gm28375,72,47,28,30,19,35
Gm37017,1,0,1,0,2,0
Gm37447,2,0,0,15,4,14
Gm29371,1278,1014,836,1031,1466,1282
Alppl2,32,18,86,2,6,2
Alpi,0,16,6,1,0,2
Akp3,0,0,0,0,0,0
Gm29374,0,0,0,0,0,0
Ecel1,65,71,60,62,98,72
Prss56,60,50,50,16,50,26
Chrnd,175,87,435,7,9,8
Chrng,96,22,249,6,10,14
Eif4e2,5608,4414,3307,2960,3532,3293
Gm26187,0,0,0,0,2,0
Efhd1,47,75,45,258,343,485
Efhd1os,0,0,0,0,0,0
Gigyf2,4892,3328,5477,2930,2908,3205
Gm22549,0,0,0,0,0,0
Kcnj13,0,0,0,0,6,2
Gm23504,0,0,0,0,0,0
Snorc,0,0,6,0,0,0
Ngef,410,192,779,40,41,67
Neu2,1,0,0,0,0,2
Inpp5d,252,119,664,47,60,72
Atg16l1,3639,2536,4356,2527,2581,2632
Gm25395,2,0,0,0,2,2
Scarna6,0,0,2,0,0,4
Sag,22,12,31,29,23,25
Dgkd,4564,3294,4814,3900,4489,4411
Gm19582,0,1,0,0,0,0
4833421G17Rik,0,0,0,2,0,2
Gm38365,1,1,2,2,0,0
Usp40,1561,1264,914,1565,1566,1741
Gm25198,0,0,0,1,0,0
Ugt1a10,0,0,0,0,0,0
Gm20528,0,0,0,0,0,0
Ugt1a9,0,0,0,0,0,0
Ugt1a8,0,0,0,0,0,0
Ugt1a7c,0,0,0,18,2,20
Ugt1a6b,0,0,0,0,0,0
Ugt1a6a,1,0,0,0,0,0
Ugt1a5,0,0,0,0,0,0
Ugt1a2,0,0,0,0,0,0
Dnajb3,62,55,66,18,32,28
Ugt1a1,0,0,0,0,0,0
Mroh2a,2744,2371,1503,855,988,892
Hjurp,38114,30579,25112,18169,16398,17451
Trpm8,76,27,44,33,18,31
4930453O03Rik,0,0,0,0,0,0
Spp2,0,0,1,0,0,0
Gm29538,3,0,0,0,0,0
Gm28888,0,0,0,0,0,0
Glrp1,1,0,1,1,1,0
Gm19589,33,38,35,2,8,5
Gm38130,0,0,0,0,0,0
Gm29336,0,0,0,0,1,0
Arl4c,4922,4557,2712,548,963,633
Platr5,0,0,0,0,0,0
Gm29337,0,1,0,4,0,2
1700067G17Rik,0,0,0,2,0,0
Sh3bp4,1271,880,1219,1137,994,1259
Gm38312,11,11,28,17,12,22
Gm28342,40,19,54,6,5,10
C030007H22Rik,10,12,8,4,9,7
Agap1,4301,2512,3353,1406,1352,1590
Gm37297,5,2,25,0,0,4
Gm25180,0,0,0,0,0,0
Gm28499,4,4,8,2,0,0
4933400F21Rik,4,0,0,2,2,0
Gm26037,0,0,0,0,0,1
Gm37521,2,0,0,0,2,0
Gbx2,771,338,2996,30,44,62
D130058E05Rik,6,12,102,2,4,2
Asb18,8,0,1,1,0,1
Iqca,371,154,1157,25,46,45
4930434B07Rik,0,0,0,0,1,0
Ackr3,861,1053,475,386,392,528
Gm38277,0,0,0,1,0,1
Gm28721,0,2,0,2,4,6
Gm28723,0,0,0,0,1,2
Gm27648,0,0,0,0,0,0
Gm28722,6,0,6,0,0,0
Gm35048,2,0,4,1,2,0
Cops8,3857,2944,3946,2205,2609,2360
Gm9991,0,0,0,0,0,0
Col6a3,689,475,1197,1670,1676,2224
Gm36970,0,0,0,1,0,0
4930474B08Rik,0,0,0,0,0,0
Mlph,11,3,9,9,4,12
Prlh,0,0,0,0,0,0
Rab17,0,2,4,0,2,5
Gm28199,0,0,1,0,0,0
Lrrfip1,16730,13029,11288,2931,3612,3065
Rbm44,50,12,113,5,6,5
Ramp1,2584,1670,1673,421,354,400
Ube2f,3205,2939,2125,1521,1950,1774
Gm26683,0,0,0,5,0,2
Scly,89,112,88,71,60,66
Gm17090,0,0,2,0,0,0
Espnl,4,4,29,17,15,22
Klhl30,45,16,72,2,0,6
Erfe,157,107,198,40,28,42
Ilkap,2969,2107,1769,2676,2728,2993
1700020N18Rik,0,0,0,0,0,0
Hes6,756,350,583,305,250,388
Per2,118,124,111,229,208,260
Gm28382,0,0,0,0,0,0
Traf3ip1,1047,721,602,696,542,677
Asb1,774,680,387,345,444,386
Gm28380,0,0,0,0,0,0
Gm29100,3,4,17,0,2,2
Twist2,107,111,133,49,50,58
Gm29101,4,0,10,0,0,0
Gm37600,3,0,0,0,3,1
Hdac4,2410,1865,1476,2551,2672,2655
Gm37048,5,0,0,0,0,2
Gm26720,0,0,0,0,0,0
Gm37036,0,0,1,2,0,0
Gm29099,0,0,0,0,0,0
Ndufa10,3485,3171,2405,1605,1745,1738
Mir6900,0,0,0,0,0,0
Olfr1416,1,0,13,0,1,1
Olfr1415,0,1,0,0,0,0
Olfr1414,1,1,0,0,0,0
Olfr1413,0,0,0,0,0,0
1700054K02Rik,0,0,0,0,0,0
Olfr1412,0,0,0,1,0,0
Olfr1411,0,0,0,0,0,0
Olfr1410,4,1,3,1,2,0
Olfr12,0,0,0,0,0,0
Cops9,1685,1104,1263,594,763,655
Otos,0,0,4,0,0,2
Gm29483,145,98,301,6,20,12
Gm29482,0,2,5,0,0,0
Gm29481,49,22,39,20,24,24
Gpc1,4802,2614,2255,3540,4001,4102
Gm29480,0,0,0,0,1,0
Mir149,0,0,0,0,0,0
Ankmy1,58,21,49,27,39,41
Dusp28,152,69,76,43,64,84
5033417F24Rik,25,16,12,31,19,18
Rnpepl1,4481,2849,2650,2964,3082,3182
9430060I03Rik,11,0,4,11,10,14
Capn10,837,553,718,591,539,633
Gpr35,445,272,1111,538,769,590
Aqp12,2,0,2,8,6,5
Kif1a,827,651,309,985,1065,958
Gm28086,0,0,0,0,0,0
Agxt,2,0,0,0,0,0
2310007B03Rik,0,0,1,4,0,9
Crocc2,18,11,1,12,14,24
Sned1,1124,872,640,3034,2598,3366
Mir6901,0,0,0,0,0,0
Mterf4,760,495,1107,312,307,416
Gm28535,21,15,15,17,10,15
Pask,677,569,392,729,750,746
Ppp1r7,1757,1535,1638,952,973,1125
Mir6902,0,0,0,0,0,0
Mir6345,0,0,0,0,0,0
Gm26446,0,0,0,0,0,0
Ano7,8,0,10,1,10,7
Hdlbp,28670,23540,21315,19613,24018,21329
Sept2_1,3199,2597,1609,2666,3282,2793
Sept2_2,712,534,306,1005,934,986
Farp2,620,330,711,426,375,434
Gm37250,0,0,4,2,1,3
Stk25,6847,4691,5299,6180,6512,6722
Gm28536,27,23,24,27,21,26
Bok,4576,3416,2579,2277,1582,2043
Thap4,2186,1490,1916,1200,1196,1313
Gm10550,0,0,2,0,0,0
Atg4b,2800,2023,2785,2009,2311,2343
Dtymk,3986,3032,2770,2140,1903,2139
Ing5,2291,1835,1802,1776,1906,1908
Gm22089,0,0,0,0,0,0
D2hgdh,875,511,471,1109,830,951
Gal3st2,4,0,0,0,4,2
Gal3st2b,12,4,3,26,21,20
Gal3st2c,119,63,127,26,28,69
Neu4,10,0,8,4,0,8
Pdcd1,409,332,222,51,48,83
Gm23389,0,0,0,0,0,0
4930440C22Rik,24,7,5,0,1,1
Gm23181,0,0,0,0,0,0
Fam174a,1005,932,631,723,1032,917
BC055308,44,6,14,32,44,60
St8sia4,275,188,154,759,1021,1007
Gm37642,0,2,0,2,2,4
4930598F16Rik,0,2,1,0,0,0
Gm37761,0,2,1,0,3,2
Gm22360,0,0,0,0,0,0
1700063A18Rik,1,0,0,0,0,0
Gm24586,0,0,0,0,0,0
Gm22917,0,0,0,0,0,0
Gm37076,0,0,0,1,1,0
Gm29601,0,0,0,0,0,0
4930533P14Rik,4,2,14,0,0,0
Gm26245,0,0,0,0,0,0
Gm26078,0,0,0,0,0,0
Slco4c1,30,20,90,9,9,4
Panct2,0,0,1,0,5,0
Gm28901,12,22,10,3,13,6
Slco6c1,4,0,0,3,2,3
Gm37171,0,0,0,0,0,0
D1Ertd622e,2537,1809,2491,1447,1876,1570
Ppip5k2,2347,1591,4425,1529,1404,1421
Gin1,498,398,368,327,246,352
Pam,1564,1197,852,3944,4913,5346
Gm37140,2,2,0,0,0,4
Gm25413,0,0,0,0,2,0
B230216N24Rik,20,3,16,26,28,33
Gm24465,0,0,0,0,0,0
1810006J02Rik,1,1,1,4,4,6
Gm29461,2,2,0,0,1,3
Slco6d1,0,0,1,2,2,2
Gm26134,0,0,0,0,0,0
Gm7967,0,0,0,6,5,2
Gm23434,0,0,0,0,0,0
Cntnap5b,708,512,496,4788,6084,6092
Gm37877,0,0,0,0,0,0
Gm23602,0,0,0,0,0,0
Gm25537,0,0,0,0,0,0
Gm20268,0,1,1,1,1,1
Gm28187,70,106,70,613,822,905
Gm24122,0,0,0,0,0,0
Gm23036,0,0,0,0,0,0
Gm22034,0,0,0,0,0,0
Gm23965,0,0,0,0,0,0
Gm37789,0,0,0,0,0,0
Gm23537,0,0,0,0,0,0
Cdh20,21,18,89,19,13,28
Gm38031,0,1,0,0,0,0
n-R5s216,0,0,0,0,0,0
Gm36969,0,0,0,0,0,0
Gm15699,0,0,0,0,0,0
Gm29012,1,0,1,0,0,0
Rnf152,299,131,207,173,202,270
Gm17634,4,6,0,1,4,1
Gm28403,158,83,215,74,47,82
Pign,1410,1209,995,1829,1800,2021
Gm28404,8,0,8,0,0,0
Gm22426,0,4,2,1,0,2
Relch,1626,1321,1362,2006,2285,2184
Gm37566,2,2,12,2,0,6
Tnfrsf11a,7,7,21,26,3,23
Gm37779,0,0,1,0,0,0
Gm26214,0,0,0,0,0,0
Gm7160,71,45,60,41,58,56
Zcchc2,2479,1462,3398,1201,1245,1209
Gm37372,0,0,0,0,0,0
Gm20753,2,2,0,6,3,4
Phlpp1,902,547,495,935,1130,1085
Gm38235,2,0,0,0,0,0
A530053M12Rik,0,0,0,0,0,0
Bcl2,284,254,198,262,312,286
D630008O14Rik,0,0,0,0,0,0
Mir3473f,0,0,0,0,0,0
Gm37053,1,0,0,0,4,2
Kdsr,2434,1764,1411,1787,1567,1823
Vps4b,3937,3281,2310,3459,4481,3738
Serpinb5,1,0,0,0,1,5
Serpinb12,104,23,187,6,14,13
Serpinb13,0,0,0,1,0,2
Serpinb3a,25,11,109,0,0,3
Serpinb3d,0,0,1,0,0,0
Serpinb3b,4,5,8,6,6,6
Serpinb3c,0,0,0,0,0,0
Serpinb11,1,0,0,3,0,0
Gm15391,0,0,0,0,0,0
Serpinb7,1,0,5,0,6,5
Gm24553,0,0,0,0,0,0
Serpinb2,68,34,24,146,284,243
Serpinb10,3,2,1,1,0,4
Serpinb8,64,32,111,24,28,33
Gm15389,12,10,43,2,0,4
Gm24267,0,0,0,0,0,0
Gm22438,0,0,0,0,0,0
D830032E09Rik,27,9,55,6,4,8
Gm38212,1,0,0,0,0,0
Gm22159,0,0,0,0,0,0
Gm25293,0,0,0,0,0,0
Cdh7,2,5,7,15,12,8
Cdh19,21,10,75,13,4,10
Gm38255,0,0,0,0,0,0
Gm36944,0,0,0,0,0,0
Gm29088,0,5,0,2,0,3
Gm37934,0,0,0,0,0,0
Dsel,1646,1428,843,1883,2290,1950
Gm22331,0,0,0,0,0,0
Gm28189,0,0,0,0,0,0
Gm24937,0,0,0,0,0,0
9330185C12Rik,270,154,218,94,104,150
Cntnap5a,223,234,203,303,316,412
Gm23393,0,0,0,0,0,0
Gm19965,8,1,39,0,3,0
Gm24030,0,0,0,0,0,0
Gm27785,0,0,0,0,0,0
Zfp813-ps,24,13,69,0,0,0
Gm28363,4,0,6,1,0,3
B020011L13Rik,89,57,317,3,9,9
Gm28360,8,3,25,1,0,0
Gm28168,0,1,6,3,0,2
Gm7145,127,74,331,3,9,9
Gm29106,103,87,149,6,4,6
Tsn,3898,2861,2667,2312,2513,2416
Nifk,2611,2030,2234,880,1239,1164
Gm28867,0,0,3,0,0,0
Clasp1,3789,2672,3020,2938,3359,3179
Gm26080,0,0,0,0,0,0
2900060B14Rik,2,0,2,0,0,0
Gm22710,0,0,0,0,0,0
Tfcp2l1,100,82,60,166,87,170
Gm22094,0,0,0,0,0,0
Gm23497,0,0,0,0,0,0
Gli2,368,155,318,171,211,200
Mir6346,0,0,0,0,0,0
Gm26831,0,0,0,0,0,1
Gm29456,88,65,114,9,12,8
Gm29455,22,13,20,9,12,8
Inhbb,28888,27322,17986,16862,13377,19714
Ralb,1400,1198,791,815,851,845
Gm27184,18,72,34,73,50,80
Tmem185b,1746,1514,1138,969,1170,1251
3830432H09Rik,32,14,4,30,10,36
Gm25322,0,0,0,0,0,0
Epb41l5,2063,1366,2502,1536,1733,1987
Gm37219,0,0,0,2,0,0
Ptpn4,2276,1800,2466,2908,3902,3290
Gm37745,0,7,2,0,3,4
Gm28209,0,0,1,2,2,0
Tmem177,216,152,135,151,129,152
Cfap221,69,40,229,10,10,21
Sctr,8,5,1,5,5,2
Tmem37,66,32,62,61,30,53
Dbi,3961,2864,2294,1987,2224,2102
3110009E18Rik,447,213,618,130,119,156
Steap3,492,436,215,433,376,563
C1ql2,3,2,0,2,2,4
1700012E03Rik,0,0,2,0,0,0
Marco,18,4,32,2,4,1
En1,2,3,3,0,2,0
2610027F03Rik,5,1,0,2,5,1
Gm29346,0,0,0,0,0,0
Gm29345,0,0,2,0,2,0
Gm29348,0,0,4,0,0,0
Gm29347,0,0,0,0,0,0
Gm37043,0,0,0,0,0,0
Celrr,3,4,2,2,3,5
Gm29359,0,0,0,0,0,0
Gm38283,0,0,0,0,0,0
Insig2,938,563,558,1146,1257,1227
